Train loss,Train loss KL,Train loss control hard,Train loss habitual hard,Accuracy
2.4462056159973145,0.0006283926777541637,2.30167293548584,0.14390410482883453,0.9571999907493591
2.446481466293335,0.0004017630126327276,2.302177906036377,0.14390183985233307,
2.4463982582092285,0.00027134036645293236,2.302311658859253,0.14381524920463562,
2.4460692405700684,0.00016398588195443153,2.3021039962768555,0.14380121231079102,
2.4435982704162598,8.218735456466675e-05,2.2996859550476074,0.14382998645305634,
2.4459056854248047,5.263066850602627e-05,2.301924467086792,0.14392854273319244,
2.4455196857452393,5.401531234383583e-05,2.3015899658203125,0.14387550950050354,
2.444343090057373,9.797420352697372e-05,2.300370931625366,0.1438741832971573,
2.443693161010742,0.00014291866682469845,2.2996933460235596,0.14385689795017242,
2.4395127296447754,0.00019546505063772202,2.295625925064087,0.1436913013458252,
2.4386019706726074,0.00019864318892359734,2.2947885990142822,0.1436147391796112,
2.4385569095611572,0.00022667599841952324,2.294682264328003,0.14364798367023468,
2.439236879348755,0.0002442772965878248,2.295379638671875,0.14361295104026794,
2.4390358924865723,0.00019997404888272285,2.295234203338623,0.14360161125659943,
2.4376418590545654,0.0002314453013241291,2.2937915325164795,0.14361877739429474,
2.429638624191284,0.00023574242368340492,2.2861130237579346,0.14328990876674652,
2.4348535537719727,0.0002054546494036913,2.291226387023926,0.14342175424098969,
2.429532289505005,0.00021336344070732594,2.2860593795776367,0.14325957000255585,
2.4276304244995117,0.00026168511249125004,2.2841451168060303,0.14322353899478912,
2.415186643600464,0.00031980383209884167,2.2722930908203125,0.14257390797138214,
2.409008502960205,0.0004904125817120075,2.2662882804870605,0.1422298550605774,
2.4069533348083496,0.0005039474926888943,2.263986349105835,0.1424628645181656,
2.4128005504608154,0.0005090793129056692,2.269571542739868,0.14271999895572662,
2.409205436706543,0.0006368153262883425,2.266170024871826,0.14239853620529175,
2.40716814994812,0.0006862792652100325,2.2641232013702393,0.14235886931419373,
2.371882438659668,0.0010450812987983227,2.230059862136841,0.14077769219875336,
2.390098810195923,0.0010950565338134766,2.247260332107544,0.141743466258049,
2.3487818241119385,0.0013857183512300253,2.2075321674346924,0.13986404240131378,
2.3584060668945312,0.0015572728589177132,2.2168262004852295,0.14002250134944916,
2.356229543685913,0.0020249104127287865,2.2138514518737793,0.14035315811634064,
2.371549367904663,0.0022632430773228407,2.2283647060394287,0.14092136919498444,
2.3452706336975098,0.00277534918859601,2.2027595043182373,0.13973580300807953,
2.291501998901367,0.0038307555951178074,2.150334596633911,0.13733670115470886,
2.3122634887695312,0.003703159047290683,2.1701128482818604,0.13844752311706543,
2.2865076065063477,0.004280498251318932,2.145066261291504,0.13716086745262146,
2.3211183547973633,0.0031822691671550274,2.1794519424438477,0.13848429918289185,
2.1928205490112305,0.007473744451999664,2.052278518676758,0.13306835293769836,
2.2174885272979736,0.00608651340007782,2.077998399734497,0.13340350985527039,
2.1515467166900635,0.009888703003525734,2.010965585708618,0.1306924819946289,
2.1968483924865723,0.00902619119733572,2.054525136947632,0.133296936750412,
2.18161678314209,0.009518254548311234,2.0398149490356445,0.13228373229503632,
2.113229274749756,0.011337595991790295,1.9738428592681885,0.12804894149303436,
2.172543525695801,0.011227695271372795,2.030623435974121,0.1306924968957901,
2.131345748901367,0.013106748461723328,1.9878672361373901,0.1303717941045761,
2.079763650894165,0.013038592413067818,1.9409000873565674,0.12582503259181976,
2.0700571537017822,0.012696524150669575,1.9310203790664673,0.12634028494358063,
2.0496363639831543,0.013040512800216675,1.91183602809906,0.12475980818271637,
2.059739351272583,0.011860419064760208,1.9227702617645264,0.12510882318019867,
1.979895830154419,0.012967911548912525,1.846082091331482,0.12084575742483139,
1.9565696716308594,0.01555989682674408,1.8203374147415161,0.12067236751317978,
1.9418247938156128,0.014907008036971092,1.8094481229782104,0.11746963858604431,
1.9571046829223633,0.014947529882192612,1.8229451179504395,0.11921200901269913,
1.9851512908935547,0.017597073689103127,1.84666109085083,0.12089312076568604,
1.9549018144607544,0.020057745277881622,1.816197395324707,0.11864659190177917,
1.841164469718933,0.03112662211060524,1.6991500854492188,0.11088772118091583,
1.9778097867965698,0.018928173929452896,1.8388067483901978,0.12007483094930649,
1.9411541223526,0.017892910167574883,1.8031738996505737,0.12008720636367798,
1.8629854917526245,0.027491288259625435,1.7224915027618408,0.11300268024206161,
1.8359687328338623,0.03303985297679901,1.6925331354141235,0.11039575189352036,
1.9630547761917114,0.03148556128144264,1.8142569065093994,0.11731226742267609,
1.8406518697738647,0.01608770713210106,1.7145886421203613,0.10997557640075684,
1.7970000505447388,0.02501169592142105,1.6642560958862305,0.10773226618766785,
1.918730616569519,0.02545975148677826,1.779731035232544,0.11353982985019684,
1.8750135898590088,0.027270739898085594,1.735532522201538,0.1122102215886116,
1.9125064611434937,0.028576897457242012,1.7697395086288452,0.11419011652469635,
1.8379772901535034,0.01920926384627819,1.7080858945846558,0.1106821745634079,
1.9180399179458618,0.019061392173171043,1.7837344408035278,0.11524409055709839,
1.9195984601974487,0.018401674926280975,1.7870475053787231,0.11414927989244461,
1.798567295074463,0.01822756789624691,1.6732218265533447,0.10711795091629028,
1.8155035972595215,0.018772844225168228,1.6887102127075195,0.10802057385444641,
1.9238622188568115,0.021112890914082527,1.7884269952774048,0.11432228982448578,
1.8431634902954102,0.02050642855465412,1.7119615077972412,0.11069563031196594,
1.8441359996795654,0.01676054671406746,1.717491626739502,0.10988382250070572,
1.878538727760315,0.0194492619484663,1.746368408203125,0.11272105574607849,
1.7698707580566406,0.020676182582974434,1.6457687616348267,0.10342582315206528,
1.8443529605865479,0.02095990814268589,1.7128798961639404,0.11051315069198608,
1.8802052736282349,0.01869797520339489,1.7501755952835083,0.11133170872926712,
1.8594378232955933,0.012583470903337002,1.736672282218933,0.11018206179141998,
1.800588846206665,0.012085246853530407,1.6810940504074097,0.10740954428911209,
1.9063801765441895,0.02161511406302452,1.7730886936187744,0.11167631298303604,
1.9262441396713257,0.019552282989025116,1.7924646139144897,0.11422731727361679,
1.8585591316223145,0.014949873089790344,1.7328321933746338,0.11077701300382614,
1.7315069437026978,0.013960402458906174,1.6154439449310303,0.1021026000380516,
1.8316700458526611,0.02079484984278679,1.701958417892456,0.10891678929328918,
1.838002324104309,0.022349517792463303,1.7060710191726685,0.10958186537027359,
1.8461387157440186,0.016837898641824722,1.7191892862319946,0.11011145263910294,
1.7638914585113525,0.015020469203591347,1.644917607307434,0.10395335406064987,
1.8331197500228882,0.014120152220129967,1.709224820137024,0.1097748801112175,
1.8072500228881836,0.02063615992665291,1.6801717281341553,0.10644206404685974,
1.8261648416519165,0.02580110728740692,1.692836046218872,0.10752768069505692,
1.7805789709091187,0.017844799906015396,1.6587668657302856,0.10396725684404373,
1.8673110008239746,0.014727945439517498,1.7409592866897583,0.11162377148866653,
1.833738923072815,0.013809219934046268,1.7117120027542114,0.10821771621704102,
1.855617642402649,0.01851700246334076,1.728731632232666,0.10836899280548096,
1.8846640586853027,0.01788855344057083,1.7546323537826538,0.1121431365609169,
1.7799904346466064,0.014107564464211464,1.6603668928146362,0.1055159717798233,
1.7491611242294312,0.01093102153390646,1.6351020336151123,0.1031280979514122,
1.8789564371109009,0.009392340667545795,1.758446455001831,0.11111754179000854,
1.8111613988876343,0.012451582588255405,1.6916589736938477,0.10705088078975677,
1.8201313018798828,0.012742561288177967,1.6988695859909058,0.10851922631263733,
1.7169854640960693,0.009009240195155144,1.6064444780349731,0.10153170675039291,
1.8026901483535767,0.013982999138534069,1.681548833847046,0.10715827345848083,
1.8379883766174316,0.010591650381684303,1.7184852361679077,0.10891152173280716,
1.8585017919540405,0.009928816929459572,1.7385838031768799,0.10998918116092682,
1.8315448760986328,0.013180255889892578,1.7099519968032837,0.10841262340545654,
1.812535047531128,0.012150510214269161,1.6930023431777954,0.1073821410536766,
1.7743371725082397,0.01054433360695839,1.6590816974639893,0.10471117496490479,
1.74213707447052,0.01041016262024641,1.6288425922393799,0.10288424044847488,
1.7910197973251343,0.011321859434247017,1.6730875968933105,0.10661035776138306,
1.7644131183624268,0.010032094083726406,1.6503738164901733,0.10400719940662384,
1.8415518999099731,0.013961177319288254,1.7190208435058594,0.10856986045837402,
1.8957798480987549,0.007162162568420172,1.7756413221359253,0.11297634989023209,
1.7750569581985474,0.006883878260850906,1.6629829406738281,0.10519019514322281,
1.7555248737335205,0.011471554636955261,1.6403788328170776,0.1036745086312294,
1.6790452003479004,0.01213759370148182,1.56796133518219,0.09894627332687378,
1.8329484462738037,0.008608058094978333,1.7165120840072632,0.10782831162214279,
1.8307803869247437,0.0085405632853508,1.7139487266540527,0.10829109698534012,
1.7787494659423828,0.007624086923897266,1.666229009628296,0.1048964336514473,
1.7476001977920532,0.01133672334253788,1.6330212354660034,0.10324221849441528,
1.7148327827453613,0.011811072938144207,1.6005386114120483,0.10248321294784546,
1.7605332136154175,0.009127588011324406,1.647531509399414,0.10387413948774338,
1.7893813848495483,0.006582953967154026,1.677096962928772,0.10570145398378372,
1.847690463066101,0.008533904328942299,1.7309848070144653,0.108171746134758,
1.8519189357757568,0.00981831457465887,1.7337357997894287,0.10836481302976608,
1.6929410696029663,0.008056225255131721,1.5844340324401855,0.10045075416564941,
1.8057392835617065,0.009740591049194336,1.688300609588623,0.10769806802272797,
1.7985217571258545,0.010330809280276299,1.6817103624343872,0.10648062080144882,
1.7366379499435425,0.012554516084492207,1.621044397354126,0.10303902626037598,
1.8044252395629883,0.009509291499853134,1.6891056299209595,0.10581032931804657,
1.7514925003051758,0.008853835053741932,1.6382331848144531,0.10440556704998016,
1.7925028800964355,0.007717655505985022,1.6780447959899902,0.10674043744802475,
1.7562199831008911,0.00803199503570795,1.6442813873291016,0.10390660166740417,
1.901175856590271,0.011823771521449089,1.776674509048462,0.11267760396003723,
1.7716728448867798,0.012777646072208881,1.6540265083312988,0.10486870259046555,
1.6968498229980469,0.008080150000751019,1.5882563591003418,0.10051330178976059,
1.6829097270965576,0.0077969953417778015,1.5751798152923584,0.09993290156126022,
1.7109020948410034,0.007065371610224247,1.6021883487701416,0.10164834558963776,
1.7603415250778198,0.007891783490777016,1.648158311843872,0.10429143905639648,
1.7672899961471558,0.009056519716978073,1.6538230180740356,0.10441038757562637,
1.7525248527526855,0.0060925791040062904,1.6417509317398071,0.10468139499425888,
1.714666724205017,0.005531743168830872,1.6075831651687622,0.10155179351568222,
1.7534582614898682,0.008783796802163124,1.641503930091858,0.1031704768538475,
1.736272931098938,0.007144376635551453,1.6255966424942017,0.10353192687034607,
1.777999758720398,0.007318906951695681,1.6662780046463013,0.10440285503864288,
1.8477814197540283,0.008579268120229244,1.7291892766952515,0.11001291871070862,
1.87348210811615,0.012359796091914177,1.7506237030029297,0.11049865931272507,
1.8177084922790527,0.010140799917280674,1.6994842290878296,0.10808353126049042,
1.687953233718872,0.006443645805120468,1.5820823907852173,0.09942721575498581,
1.6835497617721558,0.008085686713457108,1.5759155750274658,0.09954848885536194,
1.7618831396102905,0.008370297029614449,1.6482871770858765,0.10522565990686417,
1.806337833404541,0.012456618249416351,1.6884980201721191,0.10538320243358612,
1.7158472537994385,0.008658258244395256,1.605223536491394,0.10196544975042343,
1.793278455734253,0.006170913577079773,1.6800315380096436,0.1070760190486908,
1.76442551612854,0.005918842740356922,1.654510259628296,0.10399641841650009,
1.8089593648910522,0.005576037801802158,1.6963649988174438,0.10701829195022583,
1.7972925901412964,0.00603087991476059,1.6849781274795532,0.10628356039524078,
1.7468727827072144,0.00537545932456851,1.6385654211044312,0.10293182730674744,
1.7316538095474243,0.0051925284788012505,1.624228835105896,0.1022324413061142,
1.723289966583252,0.005693790037184954,1.6158394813537598,0.10175669193267822,
1.873763918876648,0.008198494091629982,1.754930853843689,0.11063461750745773,
1.685333013534546,0.007170886732637882,1.578506350517273,0.09965572506189346,
1.6792222261428833,0.006926838308572769,1.5724735260009766,0.0998217836022377,
1.6801191568374634,0.007798024453222752,1.5728023052215576,0.09951874613761902,
1.8328773975372314,0.007520079147070646,1.7172811031341553,0.10807623714208603,
1.6849905252456665,0.00655409088358283,1.5784318447113037,0.10000460594892502,
1.7834281921386719,0.007861096411943436,1.6697523593902588,0.10581466555595398,
1.6980019807815552,0.008419756777584553,1.5892404317855835,0.10034183412790298,
1.8214619159698486,0.006458269897848368,1.7080984115600586,0.10690516978502274,
1.8122485876083374,0.00603364035487175,1.6994119882583618,0.10680292546749115,
1.8265693187713623,0.009207993745803833,1.7092522382736206,0.10810914635658264,
1.8533371686935425,0.01299406960606575,1.7314224243164062,0.10892074555158615,
1.8000426292419434,0.016006097197532654,1.6794706583023071,0.1045658215880394,
1.772853970527649,0.010053317993879318,1.6577179431915283,0.10508278012275696,
1.7264143228530884,0.005821053870022297,1.61882483959198,0.10176833719015121,
1.782204031944275,0.009065226651728153,1.6673915386199951,0.10574722290039062,
1.7498116493225098,0.012653231620788574,1.6344749927520752,0.10268339514732361,
1.7732967138290405,0.011883052997291088,1.655941128730774,0.1054726094007492,
1.7235686779022217,0.00993015244603157,1.6117104291915894,0.10192814469337463,
1.7330882549285889,0.009460028260946274,1.6211085319519043,0.10251978039741516,
1.7723753452301025,0.007983854971826077,1.660186767578125,0.10420478135347366,
1.7592471837997437,0.006752338260412216,1.6485179662704468,0.10397690534591675,
1.7213308811187744,0.005262378137558699,1.6151320934295654,0.10093637555837631,
1.768201470375061,0.009438443928956985,1.655132532119751,0.10363056510686874,
1.6970845460891724,0.013564566150307655,1.583186388015747,0.10033362358808517,
1.753022313117981,0.01370756421238184,1.6366509199142456,0.10266383737325668,
1.7744674682617188,0.008915655314922333,1.66138756275177,0.10416426509618759,
1.7588090896606445,0.007677831221371889,1.6479936838150024,0.10313759744167328,
1.7536917924880981,0.009845014661550522,1.640229344367981,0.10361740738153458,
1.8148518800735474,0.012713363394141197,1.6953856945037842,0.10675288736820221,
1.7546026706695557,0.011954180896282196,1.6396692991256714,0.10297920554876328,
1.7836626768112183,0.00892917811870575,1.6690926551818848,0.10564085841178894,
1.688409686088562,0.005564772989600897,1.5832297801971436,0.09961508214473724,
1.7011463642120361,0.005993889179080725,1.594232201576233,0.10092035681009293,
1.7492737770080566,0.012121922336518764,1.6344716548919678,0.10268020629882812,
1.787718415260315,0.009923282079398632,1.6736429929733276,0.10415208339691162,
1.8358436822891235,0.006010121665894985,1.7215075492858887,0.10832590609788895,
1.7582510709762573,0.00828760489821434,1.6464378833770752,0.10352563858032227,
1.725074052810669,0.012855645269155502,1.6099395751953125,0.10227878391742706,
1.7664986848831177,0.011912280693650246,1.649766445159912,0.10482004284858704,
1.6984363794326782,0.009865693747997284,1.589062213897705,0.09950857609510422,
1.8319422006607056,0.009876410476863384,1.7143592834472656,0.10770655423402786,
1.8003109693527222,0.01010239589959383,1.6837971210479736,0.10641149431467056,
1.7992472648620605,0.0070318314246833324,1.6861711740493774,0.10604426264762878,
1.7640262842178345,0.006448262371122837,1.6530466079711914,0.10453135520219803,
1.7079311609268188,0.00856347568333149,1.5981858968734741,0.10118173807859421,
1.7607488632202148,0.011093653738498688,1.6454523801803589,0.10420282930135727,
1.7011548280715942,0.011678298935294151,1.5883195400238037,0.10115690529346466,
1.7205891609191895,0.011557360179722309,1.6079939603805542,0.10103781521320343,
1.6898642778396606,0.007557820528745651,1.5827363729476929,0.09957008063793182,
1.8190851211547852,0.008637678809463978,1.7029064893722534,0.10754090547561646,
1.697216272354126,0.010249907150864601,1.5875078439712524,0.09945853054523468,
1.743754267692566,0.011907482519745827,1.629030704498291,0.1028161570429802,
1.7083886861801147,0.007916810922324657,1.599932312965393,0.10053962469100952,
1.7758313417434692,0.008216510526835918,1.6631970405578613,0.1044178307056427,
1.7240543365478516,0.009051604196429253,1.6123913526535034,0.10261140018701553,
1.8644108772277832,0.0134256761521101,1.7406864166259766,0.11029879748821259,
1.6943378448486328,0.009906483814120293,1.5842807292938232,0.10015057027339935,
1.7304420471191406,0.009148424491286278,1.6195366382598877,0.10175690054893494,
1.7700921297073364,0.01030060462653637,1.6550432443618774,0.1047481968998909,
1.7525887489318848,0.007747006136924028,1.6413482427597046,0.10349346697330475,
1.8414238691329956,0.00799880176782608,1.7246023416519165,0.10882270336151123,
1.7028311491012573,0.006958237383514643,1.5957287549972534,0.1001441553235054,
1.8029983043670654,0.010080244392156601,1.6862871646881104,0.10663086920976639,
1.6800267696380615,0.016204720363020897,1.5657424926757812,0.09807953238487244,
1.8495280742645264,0.011975649744272232,1.7283939123153687,0.10915851593017578,
1.809177279472351,0.00878860428929329,1.6929657459259033,0.10742290318012238,
1.8189617395401,0.011371227912604809,1.700076699256897,0.10751382261514664,
1.8350859880447388,0.022411104291677475,1.7036265134811401,0.10904834419488907,
1.6997363567352295,0.013134533539414406,1.5854233503341675,0.10117858648300171,
1.7501364946365356,0.01292822603136301,1.6334974765777588,0.10371080040931702,
1.7467823028564453,0.011597746051847935,1.631941556930542,0.10324296355247498,
1.7312363386154175,0.009606963023543358,1.6188915967941284,0.10273775458335876,
1.8226443529129028,0.009568752720952034,1.7060903310775757,0.1069851964712143,
1.7891614437103271,0.011090066283941269,1.6727981567382812,0.10527321696281433,
1.7607046365737915,0.011371820233762264,1.6464873552322388,0.1028454601764679,
1.7110402584075928,0.00823493767529726,1.6020759344100952,0.1007293313741684,
1.7147784233093262,0.010623442940413952,1.603092074394226,0.10106289386749268,
1.7002968788146973,0.01184516679495573,1.5885390043258667,0.09991275519132614,
1.6678428649902344,0.008934573270380497,1.5602771043777466,0.09863118827342987,
1.7181168794631958,0.008406334556639194,1.609493613243103,0.10021692514419556,
1.7396289110183716,0.009832154959440231,1.627967119216919,0.10182962566614151,
1.7333871126174927,0.011548926122486591,1.6197881698608398,0.10205012559890747,
1.7184689044952393,0.007495583966374397,1.6093884706497192,0.10158483684062958,
1.8527278900146484,0.008480727672576904,1.7352263927459717,0.10902082920074463,
1.7960586547851562,0.008144514635205269,1.6822484731674194,0.10566572844982147,
1.8320287466049194,0.007314501330256462,1.717374563217163,0.1073397845029831,
1.7324482202529907,0.008219480514526367,1.6224147081375122,0.10181408375501633,
1.6783106327056885,0.009681664407253265,1.570035696029663,0.09859323501586914,
1.725709319114685,0.011412197723984718,1.6124211549758911,0.10187599807977676,
1.7552728652954102,0.01184645015746355,1.6395995616912842,0.10382688045501709,
1.8025107383728027,0.00842001847922802,1.687734603881836,0.1063561886548996,
1.7081189155578613,0.005836525931954384,1.6017403602600098,0.10054204612970352,
1.8501204252243042,0.007259047590196133,1.7342355251312256,0.10862592607736588,
1.7531203031539917,0.004471877124160528,1.645166039466858,0.10348241776227951,
1.7218331098556519,0.008457905612885952,1.6106319427490234,0.1027432531118393,
1.7737895250320435,0.010908866301178932,1.6582754850387573,0.10460516065359116,
1.7634238004684448,0.01172102801501751,1.6485273838043213,0.10317538678646088,
1.8367751836776733,0.006613765377551317,1.7212735414505005,0.10888794809579849,
1.6595193147659302,0.00624256394803524,1.555531620979309,0.0977451354265213,
1.7014812231063843,0.006364903878420591,1.5945038795471191,0.10061237961053848,
1.7218328714370728,0.007060288451611996,1.6128935813903809,0.10187896341085434,
1.738163948059082,0.005132463760674,1.6304519176483154,0.10257954895496368,
1.6928716897964478,0.004433971829712391,1.5883744955062866,0.10006318986415863,
1.6940486431121826,0.007074164226651192,1.5869574546813965,0.10001707822084427,
1.8337202072143555,0.008971438743174076,1.7164900302886963,0.10825873911380768,
1.8015626668930054,0.008879607543349266,1.6864279508590698,0.10625501722097397,
1.7617430686950684,0.005408367142081261,1.6524726152420044,0.10386202484369278,
1.6911040544509888,0.004432924557477236,1.5872188806533813,0.09945223480463028,
1.7120766639709473,0.0053037614561617374,1.6058743000030518,0.10089866816997528,
1.720579743385315,0.004122346173971891,1.6157346963882446,0.10072264075279236,
1.8369255065917969,0.007115837652236223,1.7217330932617188,0.10807657986879349,
1.7188327312469482,0.008378369733691216,1.6088907718658447,0.10156355053186417,
1.7624775171279907,0.008846871554851532,1.6487948894500732,0.10483577102422714,
1.7566503286361694,0.010740941390395164,1.6426610946655273,0.1032482460141182,
1.7783783674240112,0.010689256712794304,1.662360668182373,0.10532841086387634,
1.7896744012832642,0.007481378503143787,1.6770516633987427,0.10514143109321594,
1.7181283235549927,0.005649161990731955,1.6115087270736694,0.10097040235996246,
1.672804832458496,0.005131066776812077,1.56903076171875,0.09864295274019241,
1.7471718788146973,0.007795926183462143,1.6365491151809692,0.10282682627439499,
1.6877398490905762,0.007106654345989227,1.5812084674835205,0.09942477196455002,
1.7246392965316772,0.00927762035280466,1.614118218421936,0.10124345868825912,
1.7601847648620605,0.007710067555308342,1.648947834968567,0.10352688282728195,
1.7229684591293335,0.007359362207353115,1.6143128871917725,0.10129617154598236,
1.7464687824249268,0.00574377179145813,1.6373811960220337,0.10334387421607971,
1.6736786365509033,0.005536467768251896,1.5690845251083374,0.0990576297044754,
1.7110553979873657,0.008013822138309479,1.6020480394363403,0.10099353641271591,
1.7705259323120117,0.007270755246281624,1.658932089805603,0.10432306677103043,
1.716424822807312,0.006869623903185129,1.6083484888076782,0.10120666772127151,
1.7253267765045166,0.007394664920866489,1.6160306930541992,0.10190136730670929,
1.7553504705429077,0.007410979829728603,1.644656777381897,0.10328272730112076,
1.7239179611206055,0.007320080883800983,1.6156386137008667,0.10095930844545364,
1.7052170038223267,0.006776561960577965,1.5976818799972534,0.10075858980417252,
1.7158048152923584,0.005190676543861628,1.60993230342865,0.10068178921937943,
1.7950104475021362,0.005893385969102383,1.683377742767334,0.1057393029332161,
1.7696794271469116,0.005598325282335281,1.6596660614013672,0.10441509634256363,
1.7278530597686768,0.0076142242178320885,1.6182395219802856,0.10199924558401108,
1.7837470769882202,0.00551454396918416,1.6730372905731201,0.10519532114267349,
1.624476432800293,0.007244936190545559,1.5206682682037354,0.09656323492527008,
1.7385358810424805,0.006787420250475407,1.6291331052780151,0.10261540859937668,
1.727070927619934,0.006626468151807785,1.6184308528900146,0.10201358050107956,
1.726284384727478,0.004966276232153177,1.6193369626998901,0.10198118537664413,
1.7057397365570068,0.005976169370114803,1.5998178720474243,0.09994564950466156,
1.7290276288986206,0.0075996629893779755,1.6202658414840698,0.1011621356010437,
1.788193941116333,0.006078355945646763,1.6765192747116089,0.10559628903865814,
1.7361090183258057,0.006049484945833683,1.6278058290481567,0.10225371271371841,
1.767350435256958,0.015038709156215191,1.647577166557312,0.10473453998565674,
1.7526168823242188,0.014685772359371185,1.6355185508728027,0.10241260379552841,
1.7184629440307617,0.007863488048315048,1.6096603870391846,0.100939080119133,
1.6758023500442505,0.007701617665588856,1.5694818496704102,0.09861887991428375,
1.718662142753601,0.009273858740925789,1.6083511114120483,0.10103710740804672,
1.7546007633209229,0.013667206279933453,1.6375916004180908,0.10334192216396332,
